id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,chamber,congress,senate_class,state_rank,lis_id,user_id
C001103,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001103.json,Buddy,NA,Carter,NA,9/6/57,M,R,NA,RepBuddyCarter,congressmanbuddycarter,NA,412622,76158,32085,21513,N00035346,/m/0w32xj9,H4GA01039,https://buddycarter.house.gov,NA,NA,FALSE,0.573,NA,2,2016,1325,24,0,7/8/18 18:09,ocd-division/country:us/state:ga/cd:1,NA,NA,NA,GA,1,FALSE,1301,1.81,95.39,house,114,NA,NA,NA,2973870195
C001051,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001051.json,John,NA,Carter,NA,11/6/41,M,R,NA,JudgeCarter,judgecarter,repjohncarter,400068,1004257,49296,20356,N00025095,/m/03whyr,H2TX31044,https://carter.house.gov,https://carter.house.gov/common/rss/?rss=40,NA,FALSE,0.466,NA,14,2016,1311,79,0,1/6/19 15:21,ocd-division/country:us/state:tx/cd:31,NA,NA,NA,TX,31,FALSE,4831,6.03,95.13,house,114,NA,NA,NA,18030431
C001090,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001090.json,Matt,NA,Cartwright,NA,5/1/61,M,D,NA,RepCartwright,CongressmanMattCartwright,NA,412571,79865,136236,21358,N00034128,/m/0j_6b9d,H2PA17079,https://cartwright.house.gov,https://cartwright.house.gov/rss.xml,NA,FALSE,-0.377,NA,4,2016,1325,31,0,1/6/19 15:21,ocd-division/country:us/state:pa/cd:17,NA,NA,NA,PA,17,FALSE,4217,2.34,95.83,house,114,NA,NA,NA,776664410
C001066,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001066.json,Kathy,NA,Castor,NA,8/20/66,F,D,NA,USRepKCastor,USRepKathyCastor,RepKathyCastor,412195,1022874,53825,20708,N00027514,/m/0dq1v6,H6FL11134,https://castor.house.gov,https://castor.house.gov/news/rss.aspx,NA,FALSE,-0.44,NA,10,2016,1325,41,1,1/6/19 15:21,ocd-division/country:us/state:fl/cd:14,NA,NA,NA,FL,14,FALSE,1214,3.09,95.72,house,114,NA,NA,NA,1880674038
C001091,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001091.json,Joaquín,NA,Castro,NA,9/16/74,M,D,NA,JoaquinCastrotx,3.26421E+14,JoaquinCastroTX,412576,63974,49227,21362,N00033316,/m/0bmclg,H2TX35011,https://castro.house.gov,https://castro.house.gov/rss.xml,NA,FALSE,-0.393,NA,4,2016,1325,91,1,1/6/19 15:21,ocd-division/country:us/state:tx/cd:20,NA,NA,NA,TX,20,FALSE,4820,6.87,96.68,house,114,NA,NA,NA,231510077
C000266,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000266.json,Steven,J.,Chabot,NA,1/22/53,M,R,NA,RepSteveChabot,RepSteveChabot,congressmanchabot,400071,36705,21790,29550,N00003689,/m/0343vk,H8OH01043,https://chabot.house.gov,NA,NA,FALSE,0.584,NA,6,2016,1325,1,0,1/6/19 15:21,ocd-division/country:us/state:oh/cd:1,NA,NA,NA,OH,1,FALSE,3901,0.08,97.05,house,114,NA,NA,NA,237750442
C001076,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001076.json,Jason,NA,Chaffetz,NA,3/26/67,M,R,NA,JasonInTheHouse,CongressmanJasonChaffetz,JasonChaffetz,412270,1031362,103482,20949,N00028958,/m/047blr4,H8UT03089,http://clerk.house.gov/member_info/vacancies_pr.aspx?pr=house&amp;vid=111,NA,NA,FALSE,0.647,NA,8,2016,1325,52,0,7/8/18 18:11,ocd-division/country:us/state:ut/cd:3,NA,NA,NA,UT,3,FALSE,4903,3.92,94.19,house,114,NA,NA,NA,17800215
C001080,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001080.json,Judy,NA,Chu,NA,7/7/53,F,D,NA,RepJudyChu,RepJudyChu,RepJudyChu,412379,92573,16539,20955,N00030600,/m/0krsk2,H0CA32101,https://chu.house.gov,https://chu.house.gov/rss.xml,NA,FALSE,-0.489,NA,10,2016,1325,60,0,1/6/19 15:21,ocd-division/country:us/state:ca/cd:27,NA,NA,NA,CA,27,FALSE,627,4.53,97.31,house,114,NA,NA,NA,193732179
C001084,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001084.json,David,NA,Cicilline,NA,7/15/61,M,D,NA,RepCicilline,CongressmanDavidCicilline,RepDavidCicilline,412470,1033865,7349,21172,N00032019,/m/04t97v,H0RI01073,https://cicilline.house.gov,https://cicilline.house.gov/rss.xml,NA,FALSE,-0.39,NA,6,2016,1324,31,0,1/6/19 15:21,ocd-division/country:us/state:ri/cd:1,NA,NA,NA,RI,1,FALSE,4401,2.34,97.06,house,114,NA,NA,NA,462143773
C001101,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001101.json,Katherine,NA,Clark,NA,7/17/63,F,D,NA,RepKClark,CongresswomanClark,NA,412600,73178,35858,21375,N00035278,/m/0fpjc8b,H4MA05084,https://katherineclark.house.gov,NA,NA,FALSE,-0.49,NA,4,2016,1325,9,0,1/6/19 15:21,ocd-division/country:us/state:ma/cd:5,NA,NA,NA,MA,5,FALSE,2505,0.68,95.36,house,114,NA,NA,NA,2293131060
C001067,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001067.json,Yvette,D.,Clarke,NA,11/21/64,F,D,NA,RepYvetteClarke,repyvettedclarke,repyvetteclarke,412221,1022875,44741,20733,N00026961,/m/06h90t,H4NY11138,https://clarke.house.gov,https://clarke.house.gov/category/press-releases/feed/,NA,FALSE,-0.616,NA,10,2016,1325,37,0,1/6/19 15:21,ocd-division/country:us/state:ny/cd:9,NA,NA,NA,NY,9,FALSE,3609,2.79,95.5,house,114,NA,NA,NA,240812994
C001102,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001102.json,Curt,NA,Clawson,NA,9/28/59,M,R,NA,RepCurtClawson,RepCurtClawson,NA,412604,75516,NA,NA,NA,/m/03wphq2,H4FL19074,http://clawson.house.gov,NA,NA,FALSE,NA,NA,4,2016,1325,114,0,1/2/17 13:54,ocd-division/country:us/state:fl/cd:19,NA,NA,NA,FL,19,FALSE,1219,8.6,91.08,house,114,NA,NA,NA,2730150631
C001049,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001049.json,William,Lacy,Clay,NA,7/27/56,M,D,NA,NA,1.09135E+14,WilliamLacyClay,400074,88332,8967,20147,N00012460,/m/024vjr,H0MO01066,https://lacyclay.house.gov,https://lacyclay.house.gov/rss.xml,NA,FALSE,-0.48,NA,16,2016,1325,47,0,1/6/19 15:21,ocd-division/country:us/state:mo/cd:1,NA,NA,NA,MO,1,FALSE,2901,3.55,95.85,house,114,NA,NA,NA,NA
C001061,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001061.json,Emanuel,NA,Cleaver,II,10/26/44,M,D,NA,RepCleaver,emanuelcleaverii,repcleaver,400639,10933,39507,20517,N00026790,/m/04cbbm,H4MO05234,https://cleaver.house.gov,https://cleaver.house.gov/rss.xml,NA,FALSE,-0.455,NA,12,2016,1325,127,0,1/6/19 15:21,ocd-division/country:us/state:mo/cd:5,NA,NA,NA,MO,5,FALSE,2905,9.58,95.49,house,114,NA,NA,NA,163570705
C000537,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000537.json,James,E.,Clyburn,NA,7/21/40,M,D,NA,WhipClyburn,jameseclyburn,repjamesclyburn,400075,21607,27066,39301,N00002408,/m/03c469,H2SC02042,https://clyburn.house.gov,https://clyburn.house.gov/rss.xml,NA,FALSE,-0.464,NA,24,2016,1325,77,0,1/6/19 15:21,ocd-division/country:us/state:sc/cd:6,NA,NA,NA,SC,6,FALSE,4506,5.81,95.19,house,114,NA,NA,NA,188019606
C001077,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001077.json,Mike,NA,Coffman,NA,3/19/55,M,R,NA,RepMikeCoffman,repmikecoffman,CongressmanCoffman,412271,1031340,1535,20906,N00024753,/m/03gy95d,H2CO00019,https://coffman.house.gov,NA,NA,FALSE,0.496,NA,8,2016,1325,9,0,7/8/18 18:09,ocd-division/country:us/state:co/cd:6,NA,NA,NA,CO,6,FALSE,806,0.68,92.71,house,114,NA,NA,NA,19407835
C001068,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001068.json,Steve,NA,Cohen,NA,5/24/49,M,D,NA,RepCohen,CongressmanSteveCohen,repcohen,412236,1022876,24340,20748,N00003225,/m/04l8cr,H6TN09068,https://cohen.house.gov,https://cohen.house.gov/rss.xml,NA,FALSE,-0.401,NA,10,2016,1325,43,2,1/6/19 15:21,ocd-division/country:us/state:tn/cd:9,NA,NA,NA,TN,9,FALSE,4709,3.25,94.46,house,114,NA,NA,NA,162069635
C001053,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001053.json,Tom,NA,Cole,NA,4/28/49,M,R,NA,TomColeOK04,TomColeOK04,reptomcole,400077,1003609,46034,20344,N00025726,/m/03tqb0,H2OK04055,https://cole.house.gov,https://cole.house.gov/rss.xml,NA,FALSE,0.335,NA,14,2016,1325,20,0,1/6/19 15:21,ocd-division/country:us/state:ok/cd:4,NA,NA,NA,OK,4,FALSE,4004,1.51,93.64,house,114,NA,NA,NA,23124635
C001093,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001093.json,Doug,NA,Collins,NA,8/16/66,M,R,NA,RepDougCollins,RepresentativeDougCollins,repdougcollins,412531,79719,67851,21323,N00033518,/m/0lq9rkz,H2GA09150,https://dougcollins.house.gov,https://dougcollins.house.gov/rss.xml,NA,FALSE,0.633,NA,4,2016,1325,25,0,1/6/19 15:21,ocd-division/country:us/state:ga/cd:9,NA,NA,NA,GA,9,FALSE,1309,1.89,94.31,house,114,NA,NA,NA,1060487274
C001092,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001092.json,Chris,NA,Collins,NA,5/20/50,M,R,NA,RepChrisCollins,RepChrisCollins,RepChrisCollins,412563,94144,139770,21345,N00001285,/m/03cv81x,H8NY29032,https://chriscollins.house.gov,https://chriscollins.house.gov/rss.xml,NA,FALSE,0.367,NA,4,2016,1325,31,0,1/6/19 15:21,ocd-division/country:us/state:ny/cd:27,NA,NA,NA,NY,27,FALSE,3627,2.34,94.51,house,114,NA,NA,NA,1058256326
C001108,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001108.json,James,NA,Comer,NA,8/19/72,M,R,NA,NA,congressmancomer,NA,412676,76619,35169,21565,N00038260,/m/0j65cf0,H6KY01110,https://comer.house.gov,,NA,FALSE,0.63,NA,2,2018,47,0,0,7/8/18 18:10,ocd-division/country:us/state:ky/cd:1,NA,NA,NA,KY,1,FALSE,2101,0,97.87,house,114,NA,NA,NA,NA
C001105,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001105.json,Barbara,NA,Comstock,NA,6/30/59,F,R,NA,RepComstock,RepBarbaraComstock,NA,412658,57186,112252,21555,N00036023,/m/02890yr,H4VA10089,https://comstock.house.gov,NA,NA,FALSE,0.277,NA,2,2016,1325,20,0,7/8/18 18:11,ocd-division/country:us/state:va/cd:10,NA,NA,NA,VA,10,FALSE,5110,1.51,93.33,house,114,NA,NA,NA,2933760046
C001062,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001062.json,K.,Michael,Conaway,NA,6/11/48,M,R,NA,ConawayTX11,mike.conaway,mikeconaway11,400655,1004595,49935,20531,N00026041,/m/04cmt7,H3TX19021,https://conaway.house.gov,NA,NA,FALSE,0.59,NA,12,2016,1325,0,0,1/6/19 15:21,ocd-division/country:us/state:tx/cd:11,NA,NA,NA,TX,11,FALSE,4811,0,96.23,house,114,NA,NA,NA,295685416
C001078,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001078.json,Gerald,E.,Connolly,NA,3/30/50,M,D,NA,GerryConnolly,CongressmanGerryConnolly,repconnolly,412272,1015936,95078,20952,N00029891,/m/04f40kn,H8VA11062,https://connolly.house.gov,NA,NA,FALSE,-0.307,NA,8,2016,1325,11,0,1/6/19 15:21,ocd-division/country:us/state:va/cd:11,NA,NA,NA,VA,11,FALSE,5111,0.83,94.44,house,114,NA,NA,NA,78445977
C000714,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000714.json,John,NA,Conyers,Jr.,5/16/29,M,D,NA,RepJohnConyers,CongressmanConyers,JCMI14,400080,1824,26904,10713,N00004029,/m/02hy5d,H6MI01028,https://conyers.house.gov/,NA,NA,FALSE,-0.658,NA,52,2016,1325,72,0,7/8/18 18:10,ocd-division/country:us/state:mi/cd:13,NA,NA,NA,MI,13,FALSE,2613,5.43,95.37,house,114,NA,NA,NA,138770045
C001094,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001094.json,Paul,NA,Cook,NA,3/3/43,M,R,NA,RepPaulCook,RepPaulCook,RepPaulCook,412513,68278,58121,21305,N00034224,/m/0288t_6,H2CA08164,https://cook.house.gov,https://cook.house.gov/rss.xml,NA,FALSE,0.391,NA,4,2016,1325,23,0,1/6/19 15:21,ocd-division/country:us/state:ca/cd:8,NA,NA,NA,CA,8,FALSE,608,1.74,95.93,house,114,NA,NA,NA,1074412920
C000754,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000754.json,Jim,NA,Cooper,NA,6/19/54,M,D,NA,RepJimCooper,JimCooper,RepJimCooper,400081,1201,48891,15019,N00003132,/m/03tm2p,S4TN00096,https://cooper.house.gov,https://cooper.house.gov/rss.xml,NA,FALSE,-0.161,NA,14,2016,1325,21,0,7/8/18 18:11,ocd-division/country:us/state:tn/cd:5,NA,NA,NA,TN,5,FALSE,4705,1.58,86.12,house,114,NA,NA,NA,22523087
C001059,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001059.json,Jim,NA,Costa,NA,4/13/52,M,D,NA,RepJimCosta,RepJimCosta,RepJimCostaCA20,400618,19599,3577,20501,N00026341,/m/04chm2,H4CA20082,https://costa.house.gov,https://costa.house.gov/rss.xml,NA,FALSE,-0.188,NA,12,2016,1317,48,0,7/8/18 18:09,ocd-division/country:us/state:ca/cd:16,NA,NA,NA,CA,16,FALSE,616,3.64,76.04,house,114,NA,NA,NA,245451804
C001106,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001106.json,Ryan,NA,Costello,NA,9/7/76,M,R,NA,RepRyanCostello,CongressmanRyanCostello,NA,412651,95125,133557,21547,N00031064,/m/0127dxsz,H0PA06076,https://costello.house.gov,NA,NA,FALSE,0.216,NA,2,2016,1325,16,0,7/8/18 18:10,ocd-division/country:us/state:pa/cd:6,NA,NA,NA,PA,6,FALSE,4206,1.21,84.87,house,114,NA,NA,NA,2953922782
C001069,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001069.json,Joe,NA,Courtney,NA,4/6/53,M,D,NA,RepJoeCourtney,joecourtney,repcourtney,412193,1021284,30333,20706,N00024842,/m/0700nd,H2CT02112,https://courtney.house.gov,https://courtney.house.gov/rss.xml,NA,FALSE,-0.343,NA,10,2016,1325,17,0,1/6/19 15:21,ocd-division/country:us/state:ct/cd:2,NA,NA,NA,CT,2,FALSE,902,1.28,95.11,house,114,NA,NA,NA,85396297
C001096,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001096.json,Kevin,NA,Cramer,NA,1/21/61,M,R,NA,SenKevinCramer,CongressmanKevinCramer,kevincramer,412555,7600,444,21350,N00004614,/m/02rhrnw,H6ND00074,https://www.cramer.senate.gov,https://cramer.house.gov/rss.xml,NA,FALSE,0.391,NA,4,2016,1325,39,0,1/6/19 15:21,ocd-division/country:us/state:nd/cd:1,NA,NA,NA,ND,At-Large,TRUE,3800,2.94,95.49,house,114,NA,NA,NA,1048784496
C001087,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001087.json,Rick,NA,Crawford,NA,1/22/66,M,R,NA,RepRickCrawford,RepRickCrawford,RepRickCrawford,412400,623259,119208,21106,N00030770,/m/0czb3pp,H0AR01083,https://crawford.house.gov,https://crawford.house.gov/news/rss.aspx,NA,FALSE,0.381,NA,6,2016,1325,58,0,1/6/19 15:21,ocd-division/country:us/state:ar/cd:1,NA,NA,NA,AR,1,FALSE,501,4.38,96.29,house,114,NA,NA,NA,233693291
C001045,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001045.json,Ander,NA,Crenshaw,NA,9/1/44,M,R,NA,AnderCrenshaw,2.00388E+11,RepAnderCrenshaw,400086,1007679,NA,20111,NA,/m/0251y2,H0FL04066,https://crenshaw.house.gov,https://crenshaw.house.gov/rss.xml,NA,FALSE,0.333,NA,16,2016,1325,26,0,1/4/19 9:25,ocd-division/country:us/state:fl/cd:4,NA,NA,NA,FL,4,FALSE,1204,1.96,94.07,house,114,NA,NA,NA,20209807
C001038,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001038.json,Joseph,NA,Crowley,NA,3/16/62,M,D,NA,RepJoeCrowley,repjoecrowley,RepJoeCrowley,400087,57880,4295,29925,N00001127,/m/03v10s,H8NY07046,https://crowley.house.gov,NA,NA,FALSE,-0.411,NA,18,2016,1320,46,0,7/8/18 18:10,ocd-division/country:us/state:ny/cd:14,NA,NA,NA,NY,14,FALSE,3614,3.48,97.1,house,114,NA,NA,NA,111635980
C001063,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001063.json,Henry,NA,Cuellar,NA,9/19/55,M,D,NA,RepCuellar,1.52569E+11,henrycuellar,400657,1013062,5486,20533,N00024978,/m/04clj6,H2TX23082,https://cuellar.house.gov,https://cuellar.house.gov/news/rss.aspx,NA,FALSE,-0.225,NA,12,2016,1325,48,0,1/6/19 15:21,ocd-division/country:us/state:tx/cd:28,NA,NA,NA,TX,28,FALSE,4828,3.62,75.8,house,114,NA,NA,NA,210926192
C001048,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001048.json,John,NA,Culberson,NA,8/24/56,M,R,NA,CongCulberson,NA,johnculbersontx07,400089,88078,5488,20139,N00009738,/m/03sfhc,H0TX07055,https://culberson.house.gov,NA,NA,FALSE,0.504,NA,16,2016,1325,64,0,7/8/18 18:11,ocd-division/country:us/state:tx/cd:7,NA,NA,NA,TX,7,FALSE,4807,4.83,94.77,house,114,NA,NA,NA,24183358
C000984,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000984.json,Elijah,E.,Cummings,NA,1/18/51,M,D,NA,RepCummings,elijahcummings,ElijahECummings,400090,43300,345,29587,N00001971,/m/025k9h,H6MD07160,https://cummings.house.gov,https://cummings.house.gov/rss.xml,NA,FALSE,-0.438,NA,22,2016,1325,39,0,1/6/19 15:21,ocd-division/country:us/state:md/cd:7,NA,NA,NA,MD,7,FALSE,2407,2.94,97.05,house,114,NA,NA,NA,787373558
C001107,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001107.json,Carlos,NA,Curbelo,NA,3/1/80,M,R,NA,RepCurbelo,repcurbelo,NA,412621,70472,137676,21512,N00035403,/m/0127nzmk,H4FL26038,https://curbelo.house.gov,NA,NA,FALSE,0.21,NA,2,2016,1325,32,0,7/8/18 18:09,ocd-division/country:us/state:fl/cd:26,NA,NA,NA,FL,26,FALSE,1226,2.42,81.52,house,114,NA,NA,NA,2853309155
D000626,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000626.json,Warren,NA,Davidson,NA,3/1/70,M,R,NA,WarrenDavidson,CongressmanWarrenDavidson,NA,412675,102555,166760,21564,N00038767,/g/11cmmch3q8,H6OH08315,https://davidson.house.gov,,NA,FALSE,0.773,NA,2,2016,338,2,0,7/8/18 18:10,ocd-division/country:us/state:oh/cd:8,NA,NA,NA,OH,8,FALSE,3908,0.59,93.45,house,114,NA,NA,NA,7.42736E+17
D000598,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000598.json,Susan,A.,Davis,NA,4/13/44,F,D,NA,RepSusanDavis,RepSusanDavis,RepSusanADavis,400097,85595,8168,20108,N00009604,/m/024xs5,H0CA49055,https://susandavis.house.gov,NA,NA,FALSE,-0.343,NA,16,2016,1325,11,0,1/6/19 15:21,ocd-division/country:us/state:ca/cd:53,NA,NA,NA,CA,53,FALSE,653,0.83,96.42,house,114,NA,NA,NA,432771620
D000619,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000619.json,Rodney,NA,Davis,NA,1/5/70,M,R,NA,RodneyDavis,RepRodneyDavis,RepRodneyDavis,412536,68337,9622,21328,N00034784,/m/0jwttjt,H2IL13120,https://rodneydavis.house.gov,NA,NA,FALSE,0.296,NA,4,2016,1325,25,0,1/6/19 15:21,ocd-division/country:us/state:il/cd:13,NA,NA,NA,IL,13,FALSE,1713,1.89,90,house,114,NA,NA,NA,993153006
D000096,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000096.json,Danny,K.,Davis,NA,9/6/41,M,D,NA,RepDannyDavis,CongressmanDKDavis,dannykdavis07,400093,44325,233,29717,N00004884,/m/0256k7,H4IL07037,https://davis.house.gov,https://davis.house.gov/rss/press-releases.xml,NA,FALSE,-0.486,NA,20,2016,1325,71,0,1/6/19 15:21,ocd-division/country:us/state:il/cd:7,NA,NA,NA,IL,7,FALSE,1707,5.36,97.29,house,114,NA,NA,NA,789244177
D000191,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000191.json,Peter,A.,DeFazio,NA,5/27/47,M,D,NA,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,400100,6068,27037,15410,N00007781,/m/033ttx,S6OR00151,https://defazio.house.gov,https://defazio.house.gov/rss.xml,NA,FALSE,-0.429,NA,30,2016,1325,107,2,1/6/19 15:21,ocd-division/country:us/state:or/cd:4,NA,NA,NA,OR,4,FALSE,4104,8.08,91.22,house,114,NA,NA,NA,252249233
D000197,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000197.json,Diana,NA,DeGette,NA,7/29/57,F,D,NA,RepDianaDeGette,DianaDeGette,RepDianaDeGette,400101,90293,561,29710,N00006134,/m/024z95,H6CO01141,https://degette.house.gov,https://degette.house.gov/rss.xml,NA,FALSE,-0.432,NA,20,2016,1325,21,0,1/6/19 15:21,ocd-division/country:us/state:co/cd:1,NA,NA,NA,CO,1,FALSE,801,1.58,97.01,house,114,NA,NA,NA,28599820
D000620,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000620.json,John,NA,Delaney,NA,4/16/63,M,D,NA,RepJohnDelaney,congressmanjohndelaney,repjohndelaney,412544,68432,135143,21334,N00033897,/m/09g8h5d,H2MD06195,https://delaney.house.gov,NA,NA,FALSE,-0.277,NA,4,2016,1325,72,0,7/8/18 18:10,ocd-division/country:us/state:md/cd:6,NA,NA,NA,MD,6,FALSE,2406,5.43,91.46,house,114,NA,NA,NA,937723303
D000216,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000216.json,Rosa,NA,DeLauro,NA,3/2/43,F,D,NA,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,400103,19040,26788,29109,N00000615,/m/024zn0,H0CT03072,https://delauro.house.gov,https://delauro.house.gov/rss.xml,NA,FALSE,-0.416,NA,26,2016,1325,59,0,1/6/19 15:21,ocd-division/country:us/state:ct/cd:3,NA,NA,NA,CT,3,FALSE,903,4.45,97,house,114,NA,NA,NA,140519774
D000617,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000617.json,Suzan,K.,DelBene,NA,2/17/62,F,D,NA,RepDelBene,RepDelBene,NA,412505,1033929,126272,31101,N00030693,/m/05p0dnk,H0WA08046,https://delbene.house.gov,NA,NA,FALSE,-0.278,NA,6,2016,1325,9,0,1/6/19 15:21,ocd-division/country:us/state:wa/cd:1,NA,NA,NA,WA,1,FALSE,5301,0.68,95.67,house,114,NA,NA,NA,995193054
D000612,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000612.json,Jeffrey,NA,Denham,NA,7/29/67,M,R,NA,RepJeffDenham,RepJeffDenham,repjeffdenham,412403,623287,28769,21109,N00031593,/m/02q4gng,H0CA19173,https://denham.house.gov,NA,NA,FALSE,0.306,NA,6,2016,1325,15,0,7/8/18 18:09,ocd-division/country:us/state:ca/cd:10,NA,NA,NA,CA,10,FALSE,610,1.13,90.15,house,114,NA,NA,NA,248699486
D000604,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000604.json,Charlie,NA,Dent,NA,5/24/60,M,R,NA,RepCharlieDent,CongressmanDent,CongressmanDent,400648,1011395,9121,20526,N00026171,/m/04fcm3,H4PA15087,https://dent.house.gov,NA,NA,FALSE,0.244,NA,12,2016,1325,2,0,7/8/18 18:10,ocd-division/country:us/state:pa/cd:15,NA,NA,NA,PA,15,FALSE,4215,0.15,88.44,house,114,NA,NA,NA,242376736
D000621,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000621.json,Ron,NA,DeSantis,NA,9/14/78,M,R,,RepDeSantis,RepDeSantis,RepRonDeSantis,412526,79744,137630,21318,N00034746,/m/0l8mn35,H2FL00292,https://desantis.house.gov,NA,NA,FALSE,0.665,NA,4,2016,1325,32,0,11/19/18 10:59,ocd-division/country:us/state:fl/cd:6,NA,NA,NA,FL,6,FALSE,1206,2.42,93.97,house,114,NA,NA,NA,1058807868
D000623,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000623.json,Mark,NA,DeSaulnier,NA,3/31/52,M,D,NA,RepDeSaulnier,RepMarkDeSaulnier,NA,412613,61736,69477,21504,N00030709,/m/0289gkw,H0CA10073,https://desaulnier.house.gov,https://desaulnier.house.gov/rss.xml,NA,FALSE,-0.53,NA,2,2016,1325,14,0,7/8/18 18:09,ocd-division/country:us/state:ca/cd:11,NA,NA,NA,CA,11,FALSE,611,1.06,96.64,house,114,NA,NA,NA,2968007206
D000616,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000616.json,Scott,NA,DesJarlais,NA,2/21/64,M,R,NA,DesJarlaisTN04,ScottDesJarlaisTN04,ScottDesJarlaisTN04,412477,623517,123473,21179,N00030957,/m/09k4h2_,H0TN04195,https://desjarlais.house.gov,https://desjarlais.house.gov/rss.xml,NA,FALSE,0.592,NA,6,2016,1325,69,0,7/8/18 18:11,ocd-division/country:us/state:tn/cd:4,NA,NA,NA,TN,4,FALSE,4704,5.21,93.39,house,114,NA,NA,NA,235312723
D000610,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000610.json,Ted,NA,Deutch,NA,5/7/66,M,D,NA,RepTedDeutch,CongressmanTedDeutch,congressmanteddeutch,412385,9267613,67151,20959,N00031317,/m/03cg3qs,H0FL19080,https://teddeutch.house.gov,https://teddeutch.house.gov/news/rss.aspx,NA,FALSE,-0.4,NA,8,2016,1325,79,0,1/6/19 15:21,ocd-division/country:us/state:fl/cd:21,NA,NA,NA,FL,21,FALSE,1221,5.96,96.63,house,114,NA,NA,NA,137794015
